[ 2025-07-13 17:37:01,007 ] 39 fastapi - WARNING - email-validator not installed, email fields will be treated as str.
To install, run: pip install email-validator
[ 2025-07-13 17:37:21,936 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=0&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:22,022 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=0&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:22,098 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=1000&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:22,167 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=1000&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:22,234 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=2000&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:22,304 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=2000&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:22,378 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=3000&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:22,447 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=3000&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:22,530 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=4000&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:22,604 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=4000&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:22,679 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=5000&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:22,750 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=5000&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:22,816 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=6000&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:22,885 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=6000&limit=1000&timestamp=gte.2025-05-12+14%3A00%3A03&timestamp=lte.2025-05-12+17%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:59,250 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=0&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:59,321 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=0&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:59,383 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=1000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:59,448 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=1000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:59,504 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=2000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:59,566 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=2000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:59,634 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=3000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:59,694 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=3000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:59,761 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=4000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:59,824 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=4000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:59,884 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=5000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:37:59,943 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=5000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:38:00,011 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=6000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:38:00,083 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=6000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A03&timestamp=lte.2025-05-12+20%3A00%3A03 "HTTP/2 200 OK"
[ 2025-07-13 17:38:54,226 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=0&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A00&timestamp=lte.2025-05-12+20%3A00%3A00 "HTTP/2 200 OK"
[ 2025-07-13 17:38:54,300 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=0&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A00&timestamp=lte.2025-05-12+20%3A00%3A00 "HTTP/2 200 OK"
[ 2025-07-13 17:38:54,379 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=1000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A00&timestamp=lte.2025-05-12+20%3A00%3A00 "HTTP/2 200 OK"
[ 2025-07-13 17:38:54,453 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=1000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A00&timestamp=lte.2025-05-12+20%3A00%3A00 "HTTP/2 200 OK"
[ 2025-07-13 17:38:54,524 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/esp32_real_data?select=temperature%2Ctimestamp&offset=2000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A00&timestamp=lte.2025-05-12+20%3A00%3A00 "HTTP/2 200 OK"
[ 2025-07-13 17:38:54,604 ] 1025 httpx - INFO - HTTP Request: GET https://abcdkzdkpdpilgtstaiq.supabase.co/rest/v1/iot_simulation?select=temperature%2Ctimestamp&offset=2000&limit=1000&timestamp=gte.2025-05-12+17%3A00%3A00&timestamp=lte.2025-05-12+20%3A00%3A00 "HTTP/2 200 OK"
